com.edu.task1.entity.Truck
numberAxle;capacity;namePicking;vin;releaseYear;color;mark
2;0;Люкс;-7563696240270578831;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;1602918028743782181;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
7;0;Люкс;2134798064128506625;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
4;0;Люкс;-767994080102398415;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@326de728
3;0;Люкс;4396647828359932728;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;3915643943126785299;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
3;0;Люкс;-6643357298929854150;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@71f2a7d5
5;0;Люкс;-3771788562014484281;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-8817797876251307718;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
7;0;Люкс;-8541739439475415957;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@2cfb4a64
5;0;Люкс;4587139424318040369;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
4;0;Люкс;-2303674073039395218;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;-4753404324906097777;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;-2480041439661499384;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
5;0;Люкс;-6085807708363869147;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;3889045198030458422;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@21a06946
7;0;Люкс;-4939411691977693214;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;7637697140610298013;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;2324187360926165017;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;-7426839674855579150;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;4693524052632448100;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-2535590572869990691;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
2;0;Люкс;-2311881070320338327;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
6;0;Люкс;7861080979660829563;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
5;0;Люкс;3986722616070070529;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@326de728
6;0;Люкс;1379153094033800411;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;6537041768793373852;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@2cfb4a64
2;0;Люкс;-5586213861351294154;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
6;0;Люкс;3790049379446330578;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
5;0;Люкс;-5801868243362181457;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
4;0;Люкс;-2479886621034440837;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
2;0;Люкс;4816484382236928984;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
2;0;Люкс;-7303833053670904878;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;2218786571028210266;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
6;0;Люкс;-4249391763628351389;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;-692918282739742872;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-1565584061893844779;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-3369520490311909653;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;-5909851998001120041;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;-1720244104949900922;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
2;0;Люкс;-185646871611758667;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;-5135425864505363741;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
6;0;Люкс;7071400044781045850;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;7776681870849374955;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;8233718043718108111;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
5;0;Люкс;1768850144053112278;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;-7439557658721095556;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;4813203417374032433;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-3601242257335982418;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
5;0;Люкс;9189255657499545939;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-5805011365213914318;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
2;0;Люкс;4733413600188401109;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;2964130752107834118;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
4;0;Люкс;7299756857945406726;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;5949161202682112875;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;8106340014770344826;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@21a06946
6;0;Люкс;-6408375608767348764;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@326de728
5;0;Люкс;7154300572798573084;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-8416696390874433567;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
2;0;Люкс;-3029054468960075664;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-8428474364783339484;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-4054422012759774745;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
2;0;Люкс;-5566681675223791572;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-2974233622869297292;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
4;0;Люкс;-8806468425839644125;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
3;0;Люкс;4953522732008086467;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;-8433322891285287907;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;-7138727842339952710;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
2;0;Люкс;6944805390123027382;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;-8487843802759172552;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-2988092125124542134;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
5;0;Люкс;4068565244156918056;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@326de728
2;0;Люкс;-7931865297694321061;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;-7969704182326747296;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
2;0;Люкс;-5014145405618029851;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;-8049042751491315227;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;-6628957944815927378;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
7;0;Люкс;8562236490693652619;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71f2a7d5
2;0;Люкс;6750627379357368274;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;5340017274030684434;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
5;0;Люкс;-5207360544402644450;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;-4923082648027086559;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@7a92922
3;0;Люкс;7208667083949036280;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;2889680840828699351;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-7649762127021674015;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
7;0;Люкс;5177546699996415176;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;4169604403953154520;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
6;0;Люкс;2633681679588815265;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;-6063946401396049370;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;4062275096121727175;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;-5287430677582441124;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
7;0;Люкс;-7439732193355192150;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
7;0;Люкс;5228487109688655497;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@71f2a7d5
4;0;Люкс;8098141676042075306;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
2;0;Люкс;6852754785681957105;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
3;0;Люкс;-3991419337277731910;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
5;0;Люкс;-8071052351261485876;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-7147988294750948825;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@25618e91
2;0;Люкс;-3206385663562200104;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;3932857087393957933;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;-7217124190048187708;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;5823082880877905985;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-9146600952651800390;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-7190048213451570378;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;6258285747165965458;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;-7824265713757301333;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;1368382482010795899;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;7742417514711929186;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;4287300575788820;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@326de728
6;0;Люкс;8716713244982486639;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
6;0;Люкс;-1288175463838126768;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;7713077250799115103;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
5;0;Люкс;3785376696968053402;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;-6997809610111311665;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;1546969064828780307;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-6973912760708262913;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
3;0;Люкс;-7811136471691701795;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;-3455619325794523797;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-8767105775099764267;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;-259197903807700105;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@7a92922
3;0;Люкс;-2274231236547677907;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;995029415790489252;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
5;0;Люкс;-8572972542076607050;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@326de728
3;0;Люкс;-3452612541883061267;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;2677522655206990314;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;6385098046733906753;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;-4478636295296946446;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;-4558276537956578510;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
2;0;Люкс;3208604325042064949;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@7a92922
7;0;Люкс;1411125370875547728;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;7254770281397104956;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;6636592969640820171;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
6;0;Люкс;7613813859978109160;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
6;0;Люкс;-3646938937474843057;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-5230234695717004976;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;8139073132887754551;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@2cfb4a64
4;0;Люкс;9023969856628858307;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
5;0;Люкс;-5394210800003689076;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
4;0;Люкс;-4934961072198805309;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-6240260161467759764;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
6;0;Люкс;4588822433909657065;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;-9110419627477916215;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
5;0;Люкс;1796200377692866589;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;-5020685553568922205;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;-249867421492718453;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;1911068524868101412;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;3696260291872412458;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;-1230104603613075371;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
