com.edu.task1.entity.Car
numberPassengerSeats;namePicking;vin;releaseYear;color;mark
5;Люкс;-5831592680426918770;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-1334753066436999390;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@3ac42916
5;Люкс;5131342688853141725;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-6663884257350373919;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@22a71081
5;Люкс;-3980998425287179283;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@64c64813
5;Люкс;3833741872141303773;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-1880813971265943689;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;6736845181660713828;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;-7130796980031812229;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@75412c2f
5;Люкс;8937751567631093573;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;1306508093469476029;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@73035e27
5;Люкс;8394206639607412567;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@3ac42916
5;Люкс;8658980211497256259;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@282ba1e
5;Люкс;2542590783621384434;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-738909473160448808;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@224aed64
5;Люкс;-4006820531211344012;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;1508119742632901517;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@13b6d03
5;Люкс;-9076493795334350659;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@224aed64
5;Люкс;6621853614230341683;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;-7901339368115351117;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@3ac42916
5;Люкс;2384820757551899873;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-5449717314865884481;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@73035e27
5;Люкс;-8438746309295088780;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@224aed64
5;Люкс;3893512744894780495;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@73035e27
5;Люкс;-1159848739185563126;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-1881654797096287406;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;8832822391187621766;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@73035e27
5;Люкс;2648007957683867071;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@3ac42916
5;Люкс;549443650835888144;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-7739235620255858930;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@73035e27
5;Люкс;-5450039853081267822;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;-1202685757187347267;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;8590374127490764859;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-8567157736792886580;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@75412c2f
5;Люкс;7619355830723943168;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;-2032548548062805951;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@13b6d03
5;Люкс;2380782165680625686;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-9140382595065039963;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-8183108441973182086;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@224aed64
5;Люкс;-3163288071670593658;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@73035e27
5;Люкс;7470739976350755177;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@13b6d03
5;Люкс;-3930988926549029133;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@13b6d03
5;Люкс;226729149057588968;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@224aed64
5;Люкс;-2136214103199481341;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-1599581301286264259;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;4890605315392100942;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@13b6d03
5;Люкс;2148297441312676211;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;8078773677841678194;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;4189538570893980891;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-7567573785212877937;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;2054320030601687942;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-8255047216292859956;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-4574118965536213045;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@22a71081
5;Люкс;-8946719944117903152;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@3ac42916
5;Люкс;5756344440672480199;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-8881472977914907831;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;3528998336745567704;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@13b6d03
5;Люкс;-6975005604487987095;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@73035e27
5;Люкс;735217946383023394;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@64c64813
5;Люкс;6955972212017801827;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;5039738472943910410;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@5f150435
5;Люкс;-1513587338847569677;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@5f150435
5;Люкс;-6921566954788933955;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-8653213970523503149;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@282ba1e
5;Люкс;-6158395085024660566;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@73035e27
5;Люкс;947098605205403975;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;503998868573316100;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-3533513450097011054;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@13b6d03
5;Люкс;4748869780907155009;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;2358298179287636094;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-2204098804705121123;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@224aed64
5;Люкс;-7499188441002943015;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@73035e27
5;Люкс;4081998013036935576;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@73035e27
5;Люкс;6806439933782681074;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;55340627900257396;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-2144854390345589472;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-8262260526197045832;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@64c64813
5;Люкс;1836373095275280699;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-5831721662248029265;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@22a71081
5;Люкс;7230010882406688289;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@5f150435
5;Люкс;-209854438909454614;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@22a71081
5;Люкс;-3636539108790648269;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;5350571420272557754;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;965139164446272213;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@64c64813
5;Люкс;-9134898049225005641;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;4277891836077807857;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@5f150435
5;Люкс;-52144755546368452;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@22a71081
5;Люкс;-8375064855973540491;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-3815951308802482456;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@5f150435
5;Люкс;-3416533650820526640;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-5638196935645964514;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@64c64813
5;Люкс;-5377149389022023559;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;7680761280489468806;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@224aed64
5;Люкс;-2901245407038424728;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@3ac42916
5;Люкс;6716316141213903498;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@64c64813
5;Люкс;-1238683805852694885;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-8243020000271357734;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;3298117454604504211;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@64c64813
5;Люкс;8997717738244773352;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@282ba1e
5;Люкс;-1271180912200178988;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-8974008917391775635;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@3ac42916
5;Люкс;8777579057611661416;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;5121222166403353314;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@282ba1e
5;Люкс;8633448601610815581;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@224aed64
5;Люкс;8303788177502097416;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@282ba1e
5;Люкс;2613855437734348354;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@22a71081
5;Люкс;-3947245292154144928;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-1289338366123148626;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-1091572852139408972;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@64c64813
5;Люкс;-8482773119162624071;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@73035e27
5;Люкс;3555253777496888716;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@73035e27
5;Люкс;-2897388895559152255;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@64c64813
5;Люкс;6791968105609016250;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@5f150435
5;Люкс;3056906886580848295;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@64c64813
5;Люкс;-3301120602629047345;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-5524487702672263985;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@64c64813
5;Люкс;5025738567899922595;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;-4044241247210607324;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-5838648098045612847;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@73035e27
5;Люкс;-5170517507290409775;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@13b6d03
5;Люкс;1895517760530921272;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-4555477786067198583;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-7232967964250904709;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@5f150435
5;Люкс;7064653522710319616;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;797492092565662338;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;1514147593921229423;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@13b6d03
5;Люкс;4514338426057963255;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@22a71081
5;Люкс;-2160028665690775276;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-2966671687723482678;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@1ff8b8f
