com.edu.task1.entity.Bus
numberPassengerSeats;numberPassengerStanding;namePicking;vin;releaseYear;color;mark
35;38;Люкс;8041303995391543080;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@21a06946
37;21;Люкс;3616313017445243807;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
32;30;Люкс;-6281892786810754761;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
29;27;Люкс;-8954563346272701551;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
23;24;Люкс;-6224226687090057227;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@326de728
33;29;Люкс;-6800527728666488133;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
35;38;Люкс;8932162339356560477;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@326de728
21;31;Люкс;-696485073963683560;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
22;31;Люкс;-5625252640807874969;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
31;34;Люкс;-2172904831607760961;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@2cfb4a64
38;23;Люкс;-544004436455471020;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
36;37;Люкс;-5835382459912476210;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
26;34;Люкс;-2261327958420504520;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
28;33;Люкс;-6339271180659009134;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
26;25;Люкс;-3754033425625527352;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
30;21;Люкс;2463872864674305531;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
34;38;Люкс;-436889504787926426;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
22;34;Люкс;2827456078773828672;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
39;38;Люкс;-2770567036459536021;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
22;21;Люкс;2402948343512144335;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
26;32;Люкс;-6614313777496961356;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
32;28;Люкс;-5033709905129895304;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
31;20;Люкс;4821506979167266160;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
29;30;Люкс;-4068114463829803302;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
37;29;Люкс;-5694456590550197976;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
30;28;Люкс;9083432269328971533;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
39;37;Люкс;-3809367841941578993;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
32;36;Люкс;4287510133901147537;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@21a06946
34;24;Люкс;6600006559014055309;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
30;24;Люкс;-6872376939893166473;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@21a06946
38;21;Люкс;8992460995935539718;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
31;29;Люкс;-6840473531267066162;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
36;33;Люкс;4079900340758449392;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
35;34;Люкс;-1117860141052463023;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@21a06946
21;25;Люкс;-3521153449121879019;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2cfb4a64
31;21;Люкс;4549686467804183887;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
25;39;Люкс;-2120329820709766363;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
28;33;Люкс;621666368357083354;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@326de728
33;20;Люкс;1510611449290625663;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
22;29;Люкс;166201701714284340;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71f2a7d5
31;33;Люкс;8790559741553126465;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
34;21;Люкс;3269078251692237431;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
21;32;Люкс;-4268990391573173362;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@326de728
26;24;Люкс;2293665138242576259;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@25618e91
23;23;Люкс;-3468839598467349985;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@25618e91
20;30;Люкс;-6259644608087218387;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
21;25;Люкс;2783978388327014413;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@25618e91
22;39;Люкс;-5785530569501012059;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
26;25;Люкс;-8445928099770443298;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@2cfb4a64
34;24;Люкс;2770199367128627753;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
22;39;Люкс;3046957453391671502;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@71f2a7d5
37;27;Люкс;-6924323823623849751;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@2cfb4a64
25;32;Люкс;-3993281019155355297;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
35;39;Люкс;3160244969593884986;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
36;30;Люкс;-7782685836135359453;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@326de728
25;30;Люкс;7353202905204680190;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@326de728
29;39;Люкс;-6411690106776703799;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
27;27;Люкс;9056225103101433427;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
35;24;Люкс;6149866502505091943;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
30;27;Люкс;5774663003568790651;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
32;35;Люкс;-4610904286478228473;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@2cfb4a64
39;39;Люкс;-4557347504785671924;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
28;37;Люкс;-4374030604767707019;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
26;25;Люкс;5196714883751327321;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
37;20;Люкс;-111002315581218745;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
32;21;Люкс;5235594673735880736;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
22;36;Люкс;8114920419412450093;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
39;26;Люкс;5279328481020545909;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
37;25;Люкс;4790080193652826491;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@2cfb4a64
36;26;Люкс;-9003574619429909778;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
29;31;Люкс;-4543242419459338508;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
21;35;Люкс;-6210188770134349040;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
29;34;Люкс;1498009058237662169;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
22;29;Люкс;-1076823800563338502;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
35;22;Люкс;-3603510238642573261;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@21a06946
37;38;Люкс;-5309726016839686831;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@21a06946
34;23;Люкс;3061542967890820445;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
25;24;Люкс;1650151327080938860;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@7a92922
34;25;Люкс;-756081548978994731;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
35;33;Люкс;-1189568307150494528;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
30;38;Люкс;-5516293021655504060;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
37;32;Люкс;4121704871186377869;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
24;29;Люкс;6643698918749555403;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@7a92922
34;20;Люкс;-8735151154783512629;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
37;24;Люкс;6850096193233514384;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@25618e91
27;35;Люкс;2781614430267801935;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
32;38;Люкс;-2402587989505574007;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
23;30;Люкс;8695079995119249986;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
26;27;Люкс;-6040072107126006135;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
29;24;Люкс;-6074474985754690363;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
39;25;Люкс;5684083051121271689;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
31;25;Люкс;-2334128766280986915;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@25618e91
31;35;Люкс;8809800218939751480;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
20;20;Люкс;-6456710494047178332;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
36;33;Люкс;8801062878593054405;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
26;37;Люкс;-3669324673525245773;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@7a92922
29;29;Люкс;-1492050650774402580;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
34;29;Люкс;-204892066702826038;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
21;21;Люкс;5196254723139461951;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@7a92922
37;27;Люкс;2453347388747752643;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
37;21;Люкс;8567630393127609271;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
28;22;Люкс;420168218585334710;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
25;31;Люкс;5881391078799505019;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
26;33;Люкс;-9005809239003507859;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
29;30;Люкс;-7448582530258096656;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
37;35;Люкс;2806925260060007434;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
20;32;Люкс;-7899297662329842943;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
27;32;Люкс;-6970230349892890121;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
38;37;Люкс;-4286777055794539855;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
22;20;Люкс;-5351638997684144370;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
35;26;Люкс;6234997253831144926;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2cfb4a64
23;23;Люкс;-7634310514930895862;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
20;39;Люкс;5058920946502471512;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@21a06946
29;33;Люкс;4764706543804102190;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71f2a7d5
25;27;Люкс;4179291662706445346;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@77f03bb1
33;33;Люкс;5754748142879825205;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
26;26;Люкс;6950521838721880584;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@71f2a7d5
23;34;Люкс;-6217489924036754055;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@2cfb4a64
31;30;Люкс;-228498014644168606;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@2cfb4a64
20;21;Люкс;2667401480590654055;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
31;26;Люкс;7752910978388764454;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
35;22;Люкс;7587009100981886243;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
34;29;Люкс;1516196989677791285;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
34;22;Люкс;2748743934535764855;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
23;39;Люкс;-3220991097078450465;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@25618e91
29;31;Люкс;-4877563740977556735;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
20;34;Люкс;4883279179438381496;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@77f03bb1
29;28;Люкс;-3575432258112815970;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@326de728
37;36;Люкс;-5982325041017531745;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
35;39;Люкс;2932595732651047953;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
32;26;Люкс;621413611711197452;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
38;36;Люкс;-3293344084501934087;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
31;36;Люкс;3553648712285573786;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
28;35;Люкс;2063682795021098482;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
36;31;Люкс;-7237412523689820716;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@326de728
33;22;Люкс;2443602258546808585;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
33;32;Люкс;-5985052662589717691;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
21;34;Люкс;4849825591495520358;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
33;27;Люкс;1925741725347467451;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
27;25;Люкс;1103472447139511349;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
35;22;Люкс;9026465041720173275;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
27;25;Люкс;3219935782129495766;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
22;23;Люкс;-2952544155527659286;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@2cfb4a64
37;32;Люкс;-2400537698696160187;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
35;33;Люкс;7488356016918720218;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
21;32;Люкс;-3172747189405697588;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
25;35;Люкс;2264324784844456340;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
26;25;Люкс;-3471560799916101657;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
28;34;Люкс;888996480499073413;Tue Dec 19 22:41:59 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
